index,price
53721,5711862
53722,7565039
53723,7782803
53724,7668288
53725,6685659
53726,10506457
53727,7371879
53728,8167598
53729,14067467
53730,8992705
53731,6094580
53732,6742316
53733,16035310
53734,6699101
53735,11655125
53736,10453106
53737,10492406
53738,9182579
53739,5458918
53740,6410988
53741,5994444
53742,13652221
53743,6773186
53744,5773044
53745,13254766
53746,6911382
53747,10989818
53748,6792871
53749,13672635
53750,6945660
53751,8630315
53752,9770387
53753,5697734
53754,6065294
53755,8462088
53756,11102253
53757,13142792
53758,14334592
53759,12344431
53760,5824701
53761,8986813
53762,4798460
53763,13534241
53764,6083179
53765,11719364
53766,14731655
53767,13714845
53768,10734768
53769,16225327
53770,9428056
53771,12912851
53772,10015268
53773,11045587
53774,7361952
53775,19048189
53776,18955219
53777,5263357
53778,13076814
53779,7592470
53780,7177692
53781,12373342
53782,7480550
53783,10636083
53784,9082969
53785,18211550
53786,7080859
53787,7341132
53788,7590303
53789,17149896
53790,6664572
53791,14081053
53792,6399989
53793,8373902
53794,8178883
53795,13264346
53796,6062106
53797,6115537
53798,6021647
53799,7692213
53800,12233019
53801,11524448
53802,12567704
53803,7697181
53804,7950782
53805,10727124
53806,5881587
53807,13385149
53808,15128614
53809,14263093
53810,10109961
53811,10690143
53812,7259798
53813,7080655
53814,19831519
53815,13820470
53816,11438887
53817,9249817
53818,5256118
53819,6543511
53820,11419806
53821,6596402
53822,6519185
53823,5356944
53824,8443545
53825,5577832
53826,11353127
53827,7987347
53828,13383320
53829,12601577
53830,4999897
53831,10229229
53832,8560337
53833,13229812
53834,12061951
53835,5513360
53836,12747228
53837,10648973
53838,9514015
53839,8572773
53840,10114822
53841,10092492
53842,12276523
53843,6228869
53844,8459313
53845,10071000
53846,7373664
53847,4899316
53848,6753315
53849,7972469
53850,11229794
53851,5417000
53852,10425604
53853,7196560
53854,7948634
53855,9431777
53856,10235796
53857,12478475
53858,6990384
53859,5026109
53860,10702658
53861,9979539
53862,7397169
53863,8329092
53864,6328102
53865,7609554
53866,11286983
53867,10319048
53868,7341278
53869,10141197
53870,5588144
53871,5785206
53872,12323963
53873,20344089
53874,11640866
53875,10620169
53876,17204659
53877,11814588
53878,6431003
53879,4557645
53880,6390203
53881,8751176
53882,6476723
53883,6763520
53884,7976319
53885,8319038
53886,12092766
53887,4232015
53888,9089168
53889,7982991
53890,16462780
53891,9321500
53892,8622267
53893,10550792
53894,7843973
53895,6282495
53896,12333557
53897,11359759
53898,13195356
53899,9507388
53900,7482262
53901,15207613
53902,8996559
53903,9023463
53904,13205648
53905,4095212
53906,6335043
53907,9538881
53908,4779764
53909,6439081
53910,6504165
53911,11106524
53912,6457304
53913,12348954
53914,9299518
53915,11270157
53916,10288316
53917,7915792
53918,12422304
53919,9963580
53920,7190728
53921,6029949
53922,5151334
53923,7883866
53924,15571219
53925,7191931
53926,5307516
53927,11413234
53928,13605142
53929,6844047
53930,11683891
53931,9158349
53932,7626263
53933,9739711
53934,14695184
53935,6742017
53936,6343265
53937,11354225
53938,9821945
53939,9753722
53940,11026256
53941,11039916
53942,13286192
53943,7445620
53944,5717914
53945,7118778
53946,10201278
53947,11296110
53948,10393569
53949,7959281
53950,5768215
53951,6921157
53952,11406841
53953,14390307
53954,11415589
53955,16090179
53956,19837813
53957,19683187
53958,14717885
53959,18118541
53960,5846284
53961,9606296
53962,12296191
53963,6402185
53964,5926883
53965,7780309
53966,4923138
53967,7657617
53968,9274447
53969,9218728
53970,6986517
53971,10505407
53972,10808754
53973,5863883
53974,9726623
53975,4775395
53976,4469973
53977,10118210
53978,10598603
53979,16432015
53980,9844175
53981,8927464
53982,9271202
53983,10866993
53984,7264189
53985,6040076
53986,12866267
53987,8549918
53988,8119854
53989,15482560
53990,14917765
53991,6236059
53992,13568349
53993,8123654
53994,7942108
53995,6348072
53996,6886680
53997,6186387
53998,7664595
53999,7434284
54000,7301342
54001,5220184
54002,6202046
54003,9113842
54004,9336794
54005,7420456
54006,7791803
54007,9865872
54008,10917792
54009,8153956
54010,12259019
54011,10185046
54012,10766854
54013,6750863
54014,3946877
54015,12533354
54016,10091199
54017,4002208
54018,10232347
54019,6176740
54020,5866119
54021,6821336
54022,11913352
54023,6485267
54024,7758289
54025,9348311
54026,12670956
54027,8256153
54028,8215589
54029,9315888
54030,10637363
54031,13864226
54032,6105386
54033,6244626
54034,9285585
54035,9740457
54036,12594948
54037,10819439
54038,10618099
54039,13198165
54040,6416995
54041,15322274
54042,4003372
54043,12458848
54044,7990848
54045,6999743
54046,11513639
54047,10032404
54048,8212821
54049,10315324
54050,6084663
54051,4680157
54052,5528680
54053,7235961
54054,13620167
54055,12262812
54056,3624700
54057,6942403
54058,11095176
54059,9413672
54060,13724407
54061,9193104
54062,11453754
54063,15345772
54064,11563241
54065,10658508
54066,12144703
54067,7542984
54068,13611620
54069,4212705
54070,16953859
54071,7748353
54072,7809210
54073,7634281
54074,4840985
54075,8280991
54076,7951785
54077,9739137
54078,7175818
54079,12095913
54080,8998053
54081,9033992
54082,8647928
54083,7813436
54084,6346985
54085,4991001
54086,20714803
54087,7845746
54088,7906007
54089,6401521
54090,11474556
54091,8143569
54092,6537691
54093,11967990
54094,6624048
54095,15156007
54096,7735040
54097,18265379
54098,6712159
54099,10148304
54100,7515203
54101,13881960
54102,11759212
54103,7611379
54104,17773035
54105,7816911
54106,6203726
54107,7577631
54108,5402998
54109,9237238
54110,14709895
54111,9941375
54112,9082290
54113,6519718
54114,7387986
54115,8952388
54116,11072843
54117,6349027
54118,6187092
54119,5464326
54120,7330113
54121,13323606
54122,9629616
54123,7692190
54124,8297093
54125,7543262
54126,15176928
54127,20230318
54128,5466601
54129,12014512
54130,3989841
54131,6200810
54132,6402358
54133,7186096
54134,12000898
54135,6902552
54136,8285422
54137,12290722
54138,4952669
54139,12692147
54140,8604252
54141,9551248
54142,8393539
54143,9880402
54144,4724482
54145,11617048
54146,9713376
54147,5299809
54148,7881859
54149,5832327
54150,7467417
54151,7879024
54152,10081063
54153,19052283
54154,11789230
54155,7887614
54156,7625023
54157,7721776
54158,10799816
54159,8926719
54160,7816455
54161,8398684
54162,9428114
54163,11102629
54164,8583701
54165,6186501
54166,9235776
54167,9152401
54168,8734741
54169,9551150
54170,7579094
54171,10008297
54172,13259328
54173,12249871
54174,10266753
54175,8983424
54176,15395398
54177,4810524
54178,10158512
54179,8516003
54180,5682736
54181,7780034
54182,6728855
54183,5797722
54184,11832797
54185,15764810
54186,14524262
54187,11116821
54188,14190049
54189,4700821
54190,8568350
54191,7214252
54192,14732108
54193,5217615
54194,5882746
54195,5010006
54196,6276501
54197,6761110
54198,4662210
54199,8949576
54200,6220238
54201,6981789
54202,6287410
54203,6849753
54204,9138202
54205,8271904
54206,11454046
54207,7347067
54208,9794749
54209,5016380
54210,6761336
54211,8568815
54212,9956171
54213,9604054
54214,13262940
54215,8442686
54216,8042223
54217,7326775
54218,7933630
54219,8119515
54220,13447067
54221,7897993
54222,10103904
54223,4793851
54224,8086400
54225,10725854
54226,6880195
54227,8952149
54228,7451500
54229,6411086
54230,8981711
54231,7510232
54232,8200269
54233,5691387
54234,14938407
54235,6726356
54236,7491913
54237,6912085
54238,8068434
54239,11237412
54240,10522588
54241,8698773
54242,19172932
54243,6150166
54244,11788796
54245,5132086
54246,7454294
54247,8285786
54248,3992847
54249,7882414
54250,16671599
54251,8413993
54252,8026369
54253,6712652
54254,6221230
54255,10018546
54256,4758374
54257,14273341
54258,6714223
54259,6835466
54260,20711369
54261,10746286
54262,16795104
54263,18219940
54264,10345664
54265,7281086
54266,8680726
54267,10402243
54268,6442950
54269,10384988
54270,6155714
54271,8981463
54272,5690738
54273,11082812
54274,9259294
54275,13426013
54276,7939289
54277,13760478
54278,6134674
54279,10308663
54280,9708350
54281,7225311
54282,10625758
54283,8251889
54284,5984331
54285,4754219
54286,6954281
54287,5326089
54288,7550427
54289,6557056
54290,9229534
54291,6584508
54292,6359655
54293,11704560
54294,16130851
54295,8178340
54296,13313195
54297,5774163
54298,12338084
54299,8796599
54300,12990160
54301,5875964
54302,11420606
54303,4181961
54304,15725577
54305,11897292
54306,4461046
54307,14631491
54308,9118520
54309,9355882
54310,19140377
54311,6017370
54312,5575883
54313,10430912
54314,10126817
54315,14022399
54316,6751830
54317,7869550
54318,7278016
54319,15258158
54320,8150834
54321,7950887
54322,5375688
54323,7691743
54324,11984466
54325,5241103
54326,3717632
54327,17784193
54328,6497376
54329,5271013
54330,7121699
54331,16151219
54332,10821888
54333,22294417
54334,12897945
54335,8669619
54336,8065557
54337,8422921
54338,14146479
54339,7347191
54340,6376781
54341,10172514
54342,11678925
54343,8074850
54344,5519097
54345,7085968
54346,7689350
54347,7928920
54348,12566043
54349,15261047
54350,5598592
54351,7182094
54352,7602961
54353,13393544
54354,10620384
54355,9875895
54356,9888244
54357,5254394
54358,10782151
54359,6311981
54360,7224309
54361,6057745
54362,7714926
54363,4877066
54364,8444676
54365,4869413
54366,20498674
54367,4838587
54368,6212027
54369,10875780
54370,10908211
54371,7433032
54372,4216771
54373,5158166
54374,10895751
54375,10139586
54376,8550814
54377,8529933
54378,5933099
54379,15250821
54380,6614160
54381,5763432
54382,15854276
54383,10971199
54384,7593999
54385,9637822
54386,7782571
54387,6984154
54388,5261596
54389,21131403
54390,8056907
54391,8101168
54392,6735589
54393,5797140
54394,10104292
54395,6829071
54396,7403540
54397,8271379
54398,17809693
54399,8546467
54400,8085990
54401,4791223
54402,9603622
54403,6989686
54404,5014547
54405,8734970
54406,6822090
54407,5672447
54408,8089874
54409,6600446
54410,7689986
54411,8330450
54412,12011440
54413,14910309
54414,5662342
54415,7315111
54416,5971440
54417,12565638
54418,5398793
54419,6283927
54420,6897027
54421,8305603
54422,6247704
54423,3348520
54424,10255713
54425,7194223
54426,9133418
54427,7225137
54428,12680368
54429,6319191
54430,21055345
54431,8148838
54432,7818458
54433,10168218
54434,9589305
54435,12053154
54436,8884774
54437,10412062
54438,6747102
54439,6735400
54440,7036403
54441,5774868
54442,5486318
54443,6365302
54444,4533497
54445,8255408
54446,13080007
54447,7233129
54448,15337641
54449,5259800
54450,7331877
54451,15419083
54452,13558576
54453,10823607
54454,7942806
54455,6832897
54456,17565312
54457,14576819
54458,10670435
54459,5818853
54460,7281556
54461,5360176
54462,9063082
54463,6231586
54464,5953518
54465,5190380
54466,12675100
54467,11661011
54468,4632226
54469,7234524
54470,4333617
54471,10028661
54472,5711480
54473,7190185
54474,7802057
54475,17963368
54476,5870745
54477,11223814
54478,7189804
54479,11640910
54480,7818763
54481,6104611
54482,9453713
54483,8958739
54484,14511508
54485,6966954
54486,8406183
54487,7144774
54488,6867643
54489,8205175
54490,10388516
54491,6493299
54492,18462983
54493,7210833
54494,9737107
54495,10067027
54496,16508283
54497,12029213
54498,9344642
54499,7379682
54500,7305443
54501,8945208
54502,11764121
54503,5828577
54504,6536475
54505,6161354
54506,11149406
54507,8269258
54508,9593719
54509,4866121
54510,8125906
54511,6122700
54512,13966149
54513,20879753
54514,9821289
54515,10710275
54516,10052403
54517,8897227
54518,12092214
54519,6134867
54520,9122379
54521,6779142
54522,8005969
54523,5736353
54524,17434378
54525,6906311
54526,10573977
54527,11221823
54528,11723206
54529,5270070
54530,7626400
54531,13273290
54532,14136794
54533,11375573
54534,19530726
54535,6450791
54536,6763411
54537,3993338
54538,8882811
54539,7492911
54540,9694929
54541,8987050
54542,8988406
54543,5621647
54544,13073861
54545,10204128
54546,14789795
54547,6877397
54548,6896384
54549,4872887
54550,6406478
54551,4938594
54552,19110005
54553,7014378
54554,12760335
54555,9712632
54556,7924550
54557,5185767
54558,10857653
54559,6147077
54560,6026830
54561,5715158
54562,12123520
54563,7679825
54564,11911485
54565,7900526
54566,10427828
54567,8511676
54568,10864254
54569,7570513
54570,6568378
54571,8263853
54572,18569498
54573,12454478
54574,8640979
54575,6980881
54576,6272331
54577,12849637
54578,5286457
54579,5101963
54580,6596585
54581,7181696
54582,9889110
54583,16451272
54584,5563280
54585,6363836
54586,7744847
54587,14945681
54588,12517850
54589,3187458
54590,7895770
54591,4785055
54592,8184943
54593,10247574
54594,4287977
54595,8398561
54596,9127616
54597,8142951
54598,6099132
54599,8066838
54600,10726181
54601,6540092
54602,8322316
54603,9628207
54604,10691489
54605,9137017
54606,5948078
54607,9083991
54608,13609490
54609,7695746
54610,5394231
54611,5457387
54612,5786662
54613,11247234
54614,4274283
54615,7562806
54616,10301802
54617,6839290
54618,7571415
54619,7809479
54620,7425225
54621,8969994
54622,5908457
54623,6968278
54624,6825068
54625,4903883
54626,5675853
54627,5298288
54628,5867340
54629,7894506
54630,18778070
54631,6860738
54632,9856713
54633,14870436
54634,11486444
54635,8962999
54636,15628281
54637,10668138
54638,12023157
54639,9225736
54640,18777322
54641,6590016
54642,15713747
54643,7764514
54644,8042694
54645,11346595
54646,5000495
54647,5537222
54648,13896451
54649,12135994
54650,6684077
54651,7935645
54652,6075572
54653,10011200
54654,12188269
54655,9493515
